0	31	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	476	95	174	788	0	1101	4724	0	59	275	12	68	22	1	394	223	0	5942	70	194	7	0	10	0	8	1	55	791	0	396	40	
1	438	79	480	3892	171	425	127	0	1941	6000	4	0	38	0	2	0	0	1	4	4588	421	1	130	0	13	0	0	0	4	0	0	
1	96	0	36	66	176	308	0	0	0	0	0	0	0	0	0	0	0	0	0	165	153	0	0	0	0	0	0	0	0	1	0	
2332	2747	215	6174	3226	82	45	455	5002	2206	975	227	857	77	3379	39	225	136	13215	3677	1210	464	4879	1214	36494	12945	3664	286	1493	111	566	9689	
0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	
9	1706	5	2189	501	2	0	6126	3	62	1634	4	2600	3	1	1	21	0	4	1409	532	1	2	2980	85	4449	4	0	5158	0	11065	31	
0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	
71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	63	0	106	0	0	5	0	0	0	0	
0	0	0	43	0	0	0	76	1	0	0	61	0	0	0	0	0	0	0	24	0	0	0	0	33	0	40	0	0	0	0	0	
1	0	200	0	0	0	784	0	0	0	0	17	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0	8155	0	1	1	3903	1	0	0	0	1867	1	4665	0	0	0	0	0	0	0	70	0	0	0	1	0	0	0	0	0	1	
0	0	0	44	0	0	0	77	0	0	0	31	0	0	0	0	62	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	54	0	0	0	38	0	0	0	62	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	
0	36	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	77	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	1	0	23	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	
0	8	0	16	143	0	0	33	0	0	0	0	0	0	0	0	0	0	0	3	129	0	0	0	0	1	0	0	0	0	0	0	
0	11	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	99	0	120	155	0	0	47	0	1	999	0	0	0	0	0	0	0	0	8	121	68	0	0	0	2	0	0	0	0	0	0	
0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	43	0	0	0	0	0	187	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	
0	0	0	0	1	1	7	0	0	1	173	0	505	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	7	0	2076	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	1	0	0	0	0	0	75	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	0	114	0	0	15	82	8	5	57	0	4910	2	17054	1	69	841	4	0	0	1	65	1	2	0	0	84	2	0	3	0	45	
0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	0	0	0	0	19	0	1	1	0	0	0	0	0	77	0	1775	27	1	0	0	0	6	0	0	0	76	0	0	29	0	0	
0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	1	0	0	0	45	
0	0	0	0	0	0	0	0	0	2	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	11	0	968	0	0	0	3	0	0	0	0	89	0	0	0	3	0	0	492	0	0	0	3	0	0	0	0	90	0	629	0	
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	
0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	49	0	0	0	91	0	0	0	0	2	0	1933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	1	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	8	4	0	0	0	2	0	0	166	0	4	0	544	0	0	0	0	0	0	1	5	0	112	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	
0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	74	0	0	0	0	0	0	0	61	0	1	0	0	0	1	0	63	0	0	0	0	101	0	0	0	0	0	0	0	
0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	
0	3	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	133	0	0	0	1734	48	0	0	0	0	0	0	13	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	16	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	1	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	74	0	158	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	37	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	79	0	0	0	
0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	
6	0	0	0	0	3	0	0	9	0	0	0	3	0	1408	0	1	7	0	0	0	0	1	0	0	1	1173	0	272	14	6	0	
0	0	0	0	12	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	1	0	203	0	0	3	0	42	104	0	1	0	0	0	0	0	0	0	36	1	0	0	0	0	0	0	800	0	4	0	
